Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide



DATE,POLLUTANT,SHATIN,TSUEN WAN,CENTRAL,EASTERN,KWUN TONG,TUEN MUN,TUNG CHUNG,SHAM SHUI PO,SOUTHERN,YUEN LONG,CENTRAL/WESTERN,NORTH,KWAI CHUNG,TAP MUN,TSEUNG KWAN O,TAI PO,MONG KOK,CAUSEWAY BAY
30-09-2015,Carbon Monoxide,N.A.,102,88,N.A.,N.A.,75,62,N.A.,N.A.,66,N.A.,N.A.,N.A.,88,N.A.,N.A.,96,105
30-09-2015,Fine Suspended Particulates ,40,43,36,41,45,54,31,45,N.A.,49,39,N.A.,46,44,N.A.,43,47,55
30-09-2015,Nitrogen Dioxide,47,83,102,43,79,52,27,68,N.A.,52,30,N.A.,93,7,N.A.,56,121,130
30-09-2015,Nitrogen Oxides,52,104,157,N.A.,99,59,31,78,N.A.,67,33,N.A.,123,8,N.A.,70,194,229
30-09-2015,Ozone,99,60,52,109,72,82,102,83,N.A.,82,115,N.A.,60,127,N.A.,76,43,35
30-09-2015,Respirable Suspended Particulates,52,57,46,52,65,N.A.,45,56,N.A.,59,52,N.A.,63,52,N.A.,58,63,74
30-09-2015,Sulphur Dioxide,11,16,9,8,3,20,7,6,N.A.,14,11,N.A.,22,9,N.A.,8,8,9
01-10-2015,Carbon Monoxide,N.A.,102,85,N.A.,N.A.,81,67,N.A.,N.A.,67,N.A.,N.A.,N.A.,84,N.A.,N.A.,87,114
01-10-2015,Fine Suspended Particulates ,23,32,32,26,28,43,24,32,N.A.,42,33,N.A.,34,22,N.A.,29,33,59
01-10-2015,Nitrogen Dioxide,39,61,94,46,53,39,42,69,N.A.,38,69,N.A.,62,6,N.A.,33,101,102
01-10-2015,Nitrogen Oxides,48,86,162,N.A.,66,48,51,100,N.A.,47,91,N.A.,83,8,N.A.,41,199,245
01-10-2015,Ozone,63,39,23,61,59,60,52,46,N.A.,59,45,N.A.,43,79,N.A.,55,23,16
01-10-2015,Respirable Suspended Particulates,27,40,40,30,39,N.A.,34,38,N.A.,49,42,N.A.,44,28,N.A.,38,44,76
01-10-2015,Sulphur Dioxide,5,10,9,4,6,8,4,5,N.A.,6,12,N.A.,12,7,N.A.,4,5,9
02-10-2015,Carbon Monoxide,N.A.,101,80,N.A.,N.A.,74,64,N.A.,N.A.,60,N.A.,N.A.,N.A.,88,N.A.,N.A.,74,95
02-10-2015,Fine Suspended Particulates ,21,22,22,24,25,31,19,26,N.A.,28,24,N.A.,25,26,N.A.,22,27,36
02-10-2015,Nitrogen Dioxide,28,49,86,40,42,31,32,60,N.A.,29,39,N.A.,53,6,N.A.,31,85,89
02-10-2015,Nitrogen Oxides,32,71,166,N.A.,63,41,38,82,N.A.,35,46,N.A.,82,8,N.A.,40,167,194
02-10-2015,Ozone,68,41,25,55,61,60,63,43,N.A.,61,55,N.A.,45,91,N.A.,59,22,19
02-10-2015,Respirable Suspended Particulates,28,32,30,33,43,N.A.,31,35,N.A.,36,35,N.A.,35,36,N.A.,33,39,50
02-10-2015,Sulphur Dioxide,6,7,5,2,4,6,4,1,N.A.,6,7,N.A.,8,7,N.A.,5,3,7
03-10-2015,Carbon Monoxide,N.A.,93,66,N.A.,N.A.,71,55,N.A.,N.A.,54,N.A.,N.A.,N.A.,85,N.A.,N.A.,61,86
03-10-2015,Fine Suspended Particulates ,18,17,17,22,24,28,13,22,N.A.,26,20,N.A.,19,21,N.A.,18,23,34
03-10-2015,Nitrogen Dioxide,22,37,47,28,36,24,18,42,N.A.,25,24,N.A.,38,5,N.A.,25,62,81
03-10-2015,Nitrogen Oxides,26,59,79,N.A.,62,40,23,60,N.A.,34,27,N.A.,59,7,N.A.,35,129,190
03-10-2015,Ozone,53,41,38,54,51,44,48,43,N.A.,38,53,N.A.,43,69,N.A.,46,23,17
03-10-2015,Respirable Suspended Particulates,24,26,25,32,42,35,23,31,N.A.,34,31,N.A.,29,34,N.A.,28,35,48
03-10-2015,Sulphur Dioxide,5,7,3,2,4,5,3,1,N.A.,5,7,N.A.,7,6,N.A.,5,2,6
04-10-2015,Carbon Monoxide,N.A.,80,56,N.A.,N.A.,51,45,N.A.,N.A.,37,N.A.,N.A.,N.A.,76,N.A.,N.A.,54,67
04-10-2015,Fine Suspended Particulates ,6,7,7,8,8,12,7,12,N.A.,10,9,N.A.,9,11,N.A.,7,14,16
04-10-2015,Nitrogen Dioxide,10,24,37,24,18,6,9,32,N.A.,13,16,N.A.,20,1,N.A.,12,50,45
04-10-2015,Nitrogen Oxides,11,39,70,N.A.,27,14,12,46,N.A.,20,18,N.A.,30,3,N.A.,18,117,104
04-10-2015,Ozone,48,36,27,41,41,46,41,33,N.A.,37,38,N.A.,39,56,N.A.,43,15,18
04-10-2015,Respirable Suspended Particulates,13,14,13,23,21,18,14,22,N.A.,14,20,N.A.,17,28,N.A.,17,27,30
04-10-2015,Sulphur Dioxide,5,6,2,1,3,4,3,2,N.A.,4,8,N.A.,6,5,N.A.,4,1,5
05-10-2015,Carbon Monoxide,N.A.,76,63,N.A.,N.A.,46,38,N.A.,N.A.,35,N.A.,N.A.,N.A.,69,N.A.,N.A.,58,58
05-10-2015,Fine Suspended Particulates ,4,5,8,8,8,13,5,13,N.A.,13,N.A.,N.A.,10,10,N.A.,7,N.A.,20
05-10-2015,Nitrogen Dioxide,18,32,54,31,21,17,12,42,N.A.,21,24,N.A.,32,2,N.A.,21,59,47
05-10-2015,Nitrogen Oxides,24,66,143,N.A.,34,45,18,81,N.A.,49,35,N.A.,67,4,N.A.,36,180,121
05-10-2015,Ozone,31,16,9,28,31,21,20,16,N.A.,15,17,N.A.,16,N.A.,N.A.,26,5,9
05-10-2015,Respirable Suspended Particulates,9,13,12,20,22,18,12,23,N.A.,15,N.A.,N.A.,17,23,N.A.,15,N.A.,31
05-10-2015,Sulphur Dioxide,5,6,3,2,3,5,4,3,N.A.,5,8,N.A.,7,5,N.A.,4,2,5
06-10-2015,Carbon Monoxide,N.A.,80,75,N.A.,N.A.,49,42,N.A.,N.A.,38,N.A.,N.A.,N.A.,68,N.A.,N.A.,62,62
06-10-2015,Fine Suspended Particulates ,9,8,11,12,12,16,7,17,N.A.,16,12,N.A.,14,14,N.A.,11,16,27
06-10-2015,Nitrogen Dioxide,28,46,75,39,27,31,17,57,N.A.,33,32,N.A.,47,3,N.A.,38,76,64
06-10-2015,Nitrogen Oxides,37,88,180,N.A.,37,63,26,94,N.A.,71,39,N.A.,95,5,N.A.,62,190,153
06-10-2015,Ozone,37,18,9,35,43,22,31,19,N.A.,15,28,N.A.,17,N.A.,N.A.,25,6,13
06-10-2015,Respirable Suspended Particulates,14,17,16,23,25,22,14,27,N.A.,23,20,N.A.,22,29,N.A.,21,26,39
06-10-2015,Sulphur Dioxide,5,6,4,2,3,6,3,4,N.A.,5,8,N.A.,7,6,N.A.,3,2,5
07-10-2015,Carbon Monoxide,N.A.,81,88,N.A.,N.A.,58,44,N.A.,N.A.,42,N.A.,N.A.,N.A.,72,N.A.,N.A.,63,87
07-10-2015,Fine Suspended Particulates ,10,9,9,11,14,17,7,16,N.A.,16,10,N.A.,15,15,N.A.,11,12,27
07-10-2015,Nitrogen Dioxide,50,44,74,41,58,38,19,54,N.A.,35,30,N.A.,53,5,N.A.,36,71,83
07-10-2015,Nitrogen Oxides,123,118,241,N.A.,147,113,36,143,N.A.,101,57,N.A.,171,6,N.A.,67,232,279
07-10-2015,Ozone,8,10,4,21,17,10,19,12,N.A.,6,19,N.A.,8,59,N.A.,19,3,N.A.
07-10-2015,Respirable Suspended Particulates,14,18,13,18,26,24,14,23,N.A.,25,17,N.A.,24,24,N.A.,18,20,41
07-10-2015,Sulphur Dioxide,6,9,7,3,4,11,4,9,N.A.,7,10,N.A.,14,6,N.A.,3,5,8
08-10-2015,Carbon Monoxide,N.A.,105,110,N.A.,N.A.,80,73,N.A.,N.A.,67,N.A.,N.A.,N.A.,91,N.A.,N.A.,81,120
08-10-2015,Fine Suspended Particulates ,22,30,23,23,31,33,21,30,N.A.,32,25,N.A.,30,21,N.A.,30,29,38
08-10-2015,Nitrogen Dioxide,62,66,143,62,122,52,55,74,N.A.,45,62,N.A.,91,18,N.A.,53,128,167
08-10-2015,Nitrogen Oxides,124,103,316,N.A.,214,79,72,125,N.A.,103,78,N.A.,159,22,N.A.,84,262,417
08-10-2015,Ozone,67,60,16,64,37,63,62,57,N.A.,52,54,N.A.,52,64,N.A.,69,16,5
08-10-2015,Respirable Suspended Particulates,33,44,30,31,49,42,33,42,N.A.,48,38,N.A.,46,31,N.A.,47,41,55
08-10-2015,Sulphur Dioxide,11,16,11,11,12,21,8,20,N.A.,16,19,N.A.,20,9,N.A.,9,16,13
09-10-2015,Carbon Monoxide,N.A.,109,103,N.A.,N.A.,83,80,N.A.,N.A.,69,N.A.,N.A.,N.A.,97,N.A.,N.A.,83,113
09-10-2015,Fine Suspended Particulates ,N.A.,23,22,18,19,34,25,23,N.A.,30,18,N.A.,20,19,N.A.,21,19,34
09-10-2015,Nitrogen Dioxide,49,64,123,50,65,45,53,63,N.A.,46,54,N.A.,62,9,N.A.,43,96,110
09-10-2015,Nitrogen Oxides,58,84,239,N.A.,85,56,62,77,N.A.,55,61,N.A.,82,11,N.A.,56,164,242
09-10-2015,Ozone,65,59,14,51,55,76,73,57,N.A.,68,54,N.A.,57,89,N.A.,62,26,13
09-10-2015,Respirable Suspended Particulates,N.A.,34,26,26,34,48,37,34,N.A.,48,28,N.A.,31,28,N.A.,35,28,49
09-10-2015,Sulphur Dioxide,8,11,N.A.,3,6,7,6,3,N.A.,8,10,N.A.,11,7,N.A.,6,5,8
10-10-2015,Carbon Monoxide,N.A.,90,80,N.A.,N.A.,64,62,N.A.,N.A.,51,N.A.,N.A.,N.A.,84,N.A.,N.A.,67,101
10-10-2015,Fine Suspended Particulates ,18,19,20,19,21,31,16,23,N.A.,29,18,N.A.,20,22,N.A.,21,18,34
10-10-2015,Nitrogen Dioxide,38,42,90,37,54,36,39,50,N.A.,36,42,N.A.,49,10,N.A.,31,69,105
10-10-2015,Nitrogen Oxides,48,65,189,N.A.,85,68,48,70,N.A.,50,50,N.A.,80,12,N.A.,42,149,265
10-10-2015,Ozone,39,33,15,43,40,40,35,32,N.A.,33,38,N.A.,33,59,N.A.,35,16,8
10-10-2015,Respirable Suspended Particulates,24,28,24,27,35,44,27,33,N.A.,45,27,N.A.,28,31,N.A.,34,27,49
10-10-2015,Sulphur Dioxide,7,8,N.A.,3,5,5,4,1,N.A.,6,9,N.A.,8,7,N.A.,5,3,8
11-10-2015,Carbon Monoxide,N.A.,70,59,N.A.,N.A.,50,34,N.A.,N.A.,32,N.A.,N.A.,N.A.,67,N.A.,N.A.,35,92
11-10-2015,Fine Suspended Particulates ,12,13,14,13,14,26,10,18,N.A.,21,13,N.A.,14,15,N.A.,14,12,25
11-10-2015,Nitrogen Dioxide,32,40,100,34,39,N.A.,28,47,N.A.,30,29,N.A.,38,7,N.A.,25,55,101
11-10-2015,Nitrogen Oxides,37,58,203,N.A.,49,N.A.,32,59,N.A.,35,30,N.A.,52,9,N.A.,30,93,253
11-10-2015,Ozone,55,46,20,54,60,54,55,45,N.A.,52,58,N.A.,54,76,N.A.,54,35,17
11-10-2015,Respirable Suspended Particulates,18,22,18,21,28,36,19,27,N.A.,35,21,N.A.,22,24,N.A.,25,19,38
11-10-2015,Sulphur Dioxide,6,7,N.A.,1,4,5,3,1,N.A.,6,7,N.A.,6,6,N.A.,5,2,8
12-10-2015,Carbon Monoxide,N.A.,79,61,N.A.,N.A.,65,43,N.A.,N.A.,49,N.A.,N.A.,N.A.,75,N.A.,N.A.,61,83
12-10-2015,Fine Suspended Particulates ,22,21,21,19,23,35,16,24,N.A.,31,19,N.A.,23,24,N.A.,23,21,32
12-10-2015,Nitrogen Dioxide,66,58,102,51,75,67,54,69,N.A.,58,47,N.A.,62,8,N.A.,56,97,105
12-10-2015,Nitrogen Oxides,94,80,180,N.A.,110,92,78,88,N.A.,84,52,N.A.,90,10,N.A.,105,183,210
12-10-2015,Ozone,37,43,27,56,54,39,31,44,N.A.,37,61,N.A.,46,85,N.A.,24,21,19
12-10-2015,Respirable Suspended Particulates,32,33,27,33,46,47,27,39,N.A.,53,32,N.A.,37,40,N.A.,36,33,49
12-10-2015,Sulphur Dioxide,9,10,6,4,7,8,5,3,N.A.,9,13,N.A.,9,8,N.A.,7,5,8
13-10-2015,Carbon Monoxide,N.A.,93,61,N.A.,N.A.,79,N.A.,N.A.,N.A.,59,N.A.,N.A.,N.A.,72,N.A.,N.A.,70,79
13-10-2015,Fine Suspended Particulates ,N.A.,38,39,37,42,50,32,40,N.A.,48,37,N.A.,39,41,N.A.,37,37,48
13-10-2015,Nitrogen Dioxide,56,61,106,54,53,75,36,77,N.A.,61,34,N.A.,66,7,N.A.,48,119,120
13-10-2015,Nitrogen Oxides,66,74,138,N.A.,57,95,40,87,N.A.,73,35,N.A.,77,8,N.A.,65,166,183
13-10-2015,Ozone,100,103,79,123,131,82,118,98,N.A.,82,137,N.A.,100,160,N.A.,96,63,55
13-10-2015,Respirable Suspended Particulates,N.A.,60,52,61,75,75,49,65,N.A.,73,60,N.A.,66,71,N.A.,56,61,74
13-10-2015,Sulphur Dioxide,11,13,9,7,10,11,7,6,N.A.,11,14,N.A.,12,12,N.A.,9,7,8
14-10-2015,Carbon Monoxide,N.A.,104,69,N.A.,N.A.,85,N.A.,N.A.,N.A.,65,N.A.,N.A.,N.A.,59,N.A.,N.A.,80,70
14-10-2015,Fine Suspended Particulates ,N.A.,52,51,47,54,64,45,52,N.A.,61,49,N.A.,49,50,N.A.,49,50,59
14-10-2015,Nitrogen Dioxide,74,83,113,60,48,78,57,78,N.A.,64,39,N.A.,70,6,N.A.,43,130,114
14-10-2015,Nitrogen Oxides,86,97,145,N.A.,54,88,61,86,N.A.,79,40,N.A.,80,7,N.A.,50,179,158
14-10-2015,Ozone,79,100,92,133,141,110,120,118,N.A.,102,153,N.A.,116,184,N.A.,125,72,77
14-10-2015,Respirable Suspended Particulates,N.A.,75,64,71,89,93,67,77,N.A.,87,76,N.A.,77,78,N.A.,70,78,90
14-10-2015,Sulphur Dioxide,9,12,9,7,8,9,7,5,N.A.,9,16,N.A.,11,10,N.A.,8,6,6
15-10-2015,Carbon Monoxide,N.A.,100,76,N.A.,N.A.,83,53,N.A.,N.A.,65,N.A.,N.A.,N.A.,56,N.A.,N.A.,85,75
15-10-2015,Fine Suspended Particulates ,46,48,47,43,48,67,48,47,N.A.,60,45,N.A.,47,45,N.A.,48,45,59
15-10-2015,Nitrogen Dioxide,80,76,134,56,54,75,69,78,N.A.,67,47,N.A.,88,7,N.A.,54,125,114
15-10-2015,Nitrogen Oxides,96,92,187,N.A.,66,87,77,87,N.A.,86,49,N.A.,106,8,N.A.,65,170,164
15-10-2015,Ozone,65,79,60,120,118,120,99,105,N.A.,102,129,N.A.,89,163,N.A.,85,62,53
15-10-2015,Respirable Suspended Particulates,63,68,57,62,76,94,68,68,N.A.,85,68,N.A.,71,65,N.A.,66,67,86
15-10-2015,Sulphur Dioxide,9,14,8,6,7,13,7,7,N.A.,11,14,N.A.,14,10,N.A.,7,6,6
16-10-2015,Carbon Monoxide,N.A.,109,85,N.A.,N.A.,96,63,N.A.,N.A.,72,N.A.,N.A.,N.A.,59,N.A.,N.A.,88,87
16-10-2015,Fine Suspended Particulates ,N.A.,60,59,50,53,83,65,56,N.A.,73,55,N.A.,57,47,N.A.,56,56,71
16-10-2015,Nitrogen Dioxide,87,76,182,63,76,99,86,81,N.A.,73,65,N.A.,125,9,N.A.,71,146,154
16-10-2015,Nitrogen Oxides,110,94,277,N.A.,95,115,98,89,N.A.,93,69,N.A.,169,10,N.A.,83,219,265
16-10-2015,Ozone,66,91,28,99,92,99,95,100,N.A.,94,119,N.A.,55,130,N.A.,64,48,27
16-10-2015,Respirable Suspended Particulates,N.A.,79,69,67,81,110,85,79,N.A.,97,77,N.A.,80,64,N.A.,72,77,96
16-10-2015,Sulphur Dioxide,12,14,16,11,11,17,8,16,N.A.,14,21,N.A.,17,10,N.A.,8,12,11
17-10-2015,Carbon Monoxide,N.A.,99,72,N.A.,N.A.,87,58,N.A.,N.A.,64,N.A.,N.A.,N.A.,55,N.A.,N.A.,83,75
17-10-2015,Fine Suspended Particulates ,44,45,42,40,43,59,48,40,N.A.,58,39,N.A.,42,41,N.A.,45,40,55
17-10-2015,Nitrogen Dioxide,73,74,140,57,67,92,82,67,N.A.,72,51,N.A.,93,10,N.A.,61,131,137
17-10-2015,Nitrogen Oxides,87,92,202,N.A.,87,109,92,75,N.A.,92,55,N.A.,116,13,N.A.,71,193,236
17-10-2015,Ozone,73,80,41,101,99,85,101,107,N.A.,77,115,N.A.,75,131,N.A.,79,54,31
17-10-2015,Respirable Suspended Particulates,58,62,50,56,71,88,67,60,N.A.,80,58,N.A.,63,58,N.A.,61,59,78
17-10-2015,Sulphur Dioxide,10,13,9,6,9,13,8,7,N.A.,11,14,N.A.,13,9,N.A.,8,7,9
18-10-2015,Carbon Monoxide,N.A.,95,62,N.A.,N.A.,88,55,N.A.,N.A.,66,N.A.,N.A.,N.A.,52,N.A.,N.A.,83,82
18-10-2015,Fine Suspended Particulates ,42,43,37,36,42,57,44,41,N.A.,56,39,N.A.,43,38,N.A.,41,37,53
18-10-2015,Nitrogen Dioxide,68,65,111,49,54,82,73,66,N.A.,64,55,N.A.,96,9,N.A.,53,120,159
18-10-2015,Nitrogen Oxides,79,78,140,N.A.,65,96,81,70,N.A.,85,58,N.A.,121,11,N.A.,62,165,274
18-10-2015,Ozone,79,91,62,109,112,82,89,109,N.A.,76,113,N.A.,69,127,N.A.,86,61,27
18-10-2015,Respirable Suspended Particulates,57,61,46,55,70,82,62,62,N.A.,76,61,N.A.,65,54,N.A.,56,58,79
18-10-2015,Sulphur Dioxide,11,16,11,7,10,14,8,10,N.A.,14,18,N.A.,16,10,N.A.,8,10,11
19-10-2015,Carbon Monoxide,N.A.,99,73,N.A.,N.A.,91,58,N.A.,N.A.,74,N.A.,N.A.,N.A.,57,N.A.,N.A.,84,81
19-10-2015,Fine Suspended Particulates ,50,48,47,42,48,65,48,48,N.A.,63,46,N.A.,48,48,N.A.,50,N.A.,59
19-10-2015,Nitrogen Dioxide,92,65,170,62,72,94,77,74,N.A.,81,64,N.A.,104,15,N.A.,67,125,153
19-10-2015,Nitrogen Oxides,127,81,303,N.A.,99,120,92,82,N.A.,120,68,N.A.,139,16,N.A.,84,200,289
19-10-2015,Ozone,59,86,25,89,86,59,62,85,N.A.,57,93,N.A.,62,125,N.A.,67,42,19
19-10-2015,Respirable Suspended Particulates,66,66,55,61,78,98,69,69,N.A.,93,67,N.A.,70,68,N.A.,68,N.A.,84
19-10-2015,Sulphur Dioxide,12,15,14,9,13,14,9,9,N.A.,13,17,N.A.,14,15,N.A.,10,11,13
20-10-2015,Carbon Monoxide,N.A.,99,75,N.A.,N.A.,95,63,N.A.,N.A.,84,N.A.,N.A.,N.A.,54,N.A.,N.A.,85,83
20-10-2015,Fine Suspended Particulates ,44,41,41,40,41,64,45,43,N.A.,62,39,N.A.,40,42,N.A.,47,41,54
20-10-2015,Nitrogen Dioxide,86,80,160,69,82,101,94,72,N.A.,86,66,N.A.,79,12,N.A.,72,124,139
20-10-2015,Nitrogen Oxides,124,105,311,N.A.,119,135,118,81,N.A.,140,73,N.A.,107,14,N.A.,93,201,294
20-10-2015,Ozone,59,64,18,67,65,59,60,77,N.A.,56,80,N.A.,75,114,N.A.,57,38,13
20-10-2015,Respirable Suspended Particulates,60,57,47,58,70,102,65,61,N.A.,97,57,N.A.,60,61,N.A.,65,57,78
20-10-2015,Sulphur Dioxide,13,13,13,8,12,16,9,9,N.A.,12,17,N.A.,14,13,N.A.,10,10,13
21-10-2015,Carbon Monoxide,N.A.,96,54,N.A.,N.A.,75,48,N.A.,N.A.,54,N.A.,N.A.,N.A.,48,N.A.,N.A.,76,77
21-10-2015,Fine Suspended Particulates ,29,31,25,24,27,45,36,31,N.A.,43,27,N.A.,30,29,N.A.,34,28,39
21-10-2015,Nitrogen Dioxide,79,79,97,48,61,61,76,69,N.A.,57,53,N.A.,81,10,N.A.,58,106,135
21-10-2015,Nitrogen Oxides,127,106,157,N.A.,85,76,86,81,N.A.,72,60,N.A.,115,12,N.A.,72,186,307
21-10-2015,Ozone,40,41,27,59,55,79,79,51,N.A.,73,60,N.A.,42,104,N.A.,56,27,9
21-10-2015,Respirable Suspended Particulates,37,44,26,33,45,70,52,45,N.A.,64,38,N.A.,43,44,N.A.,44,38,55
21-10-2015,Sulphur Dioxide,12,18,10,5,9,14,8,9,N.A.,14,17,N.A.,18,10,N.A.,9,9,12
22-10-2015,Carbon Monoxide,N.A.,88,58,N.A.,N.A.,66,45,N.A.,N.A.,49,N.A.,N.A.,N.A.,49,N.A.,N.A.,75,61
22-10-2015,Fine Suspended Particulates ,23,24,21,20,25,32,32,24,N.A.,33,22,N.A.,23,24,N.A.,25,25,37
22-10-2015,Nitrogen Dioxide,68,75,117,56,64,73,72,69,N.A.,70,47,N.A.,N.A.,12,N.A.,64,108,113
22-10-2015,Nitrogen Oxides,98,104,227,N.A.,101,90,88,83,N.A.,99,59,N.A.,N.A.,15,N.A.,88,187,246
22-10-2015,Ozone,48,40,25,65,62,64,79,57,N.A.,49,72,N.A.,32,83,N.A.,49,24,20
22-10-2015,Respirable Suspended Particulates,31,38,25,32,44,51,45,37,N.A.,51,33,N.A.,40,37,N.A.,36,36,54
22-10-2015,Sulphur Dioxide,10,15,13,8,11,18,8,9,N.A.,13,17,N.A.,16,9,N.A.,9,10,11
23-10-2015,Carbon Monoxide,N.A.,89,63,N.A.,N.A.,74,51,N.A.,N.A.,53,N.A.,N.A.,N.A.,52,N.A.,N.A.,72,65
23-10-2015,Fine Suspended Particulates ,31,36,31,30,32,42,38,32,N.A.,43,31,N.A.,35,31,N.A.,31,34,45
23-10-2015,Nitrogen Dioxide,75,71,131,48,70,82,82,71,N.A.,70,58,N.A.,106,8,N.A.,59,119,132
23-10-2015,Nitrogen Oxides,91,89,220,N.A.,94,96,98,81,N.A.,95,63,N.A.,150,10,N.A.,78,195,250
23-10-2015,Ozone,64,66,28,89,74,81,77,77,N.A.,70,83,N.A.,46,95,N.A.,73,37,23
23-10-2015,Respirable Suspended Particulates,44,56,41,46,58,71,56,53,N.A.,64,51,N.A.,58,47,N.A.,44,52,69
23-10-2015,Sulphur Dioxide,15,15,15,10,10,16,8,10,N.A.,14,19,N.A.,19,8,N.A.,8,10,13
24-10-2015,Carbon Monoxide,N.A.,87,56,N.A.,N.A.,70,42,N.A.,N.A.,48,N.A.,N.A.,N.A.,51,N.A.,N.A.,77,57
24-10-2015,Fine Suspended Particulates ,28,30,24,26,30,36,26,29,N.A.,41,27,N.A.,29,28,N.A.,28,32,37
24-10-2015,Nitrogen Dioxide,41,53,91,45,34,58,45,61,N.A.,50,35,N.A.,59,5,N.A.,39,111,97
24-10-2015,Nitrogen Oxides,50,69,138,N.A.,43,72,54,74,N.A.,68,37,N.A.,80,6,N.A.,51,201,175
24-10-2015,Ozone,71,66,40,72,80,59,59,68,N.A.,58,86,N.A.,66,100,N.A.,74,29,32
24-10-2015,Respirable Suspended Particulates,37,43,29,37,47,58,39,43,N.A.,56,40,N.A.,44,40,N.A.,38,46,55
24-10-2015,Sulphur Dioxide,9,10,7,5,7,11,6,4,N.A.,9,11,N.A.,6,8,N.A.,7,6,8
25-10-2015,Carbon Monoxide,N.A.,80,38,N.A.,N.A.,55,35,N.A.,N.A.,34,N.A.,N.A.,N.A.,47,N.A.,N.A.,66,46
25-10-2015,Fine Suspended Particulates ,20,20,17,21,24,23,14,23,N.A.,27,21,N.A.,23,23,N.A.,18,23,28
25-10-2015,Nitrogen Dioxide,15,36,51,32,18,14,17,43,N.A.,22,22,N.A.,35,3,N.A.,24,76,61
25-10-2015,Nitrogen Oxides,17,49,72,N.A.,21,19,19,52,N.A.,28,23,N.A.,52,5,N.A.,31,134,106
25-10-2015,Ozone,84,64,53,66,74,75,75,61,N.A.,62,73,N.A.,63,95,N.A.,73,30,39
25-10-2015,Respirable Suspended Particulates,30,34,19,34,40,39,27,37,N.A.,40,34,N.A.,37,41,N.A.,29,37,46
25-10-2015,Sulphur Dioxide,8,8,5,3,6,4,4,2,N.A.,6,11,N.A.,3,7,N.A.,6,4,5
26-10-2015,Carbon Monoxide,N.A.,82,49,N.A.,N.A.,59,39,N.A.,N.A.,35,N.A.,N.A.,N.A.,47,N.A.,N.A.,71,47
26-10-2015,Fine Suspended Particulates ,22,22,20,23,26,25,15,25,N.A.,32,24,N.A.,25,25,N.A.,21,27,33
26-10-2015,Nitrogen Dioxide,24,48,75,46,32,46,32,58,N.A.,36,34,N.A.,47,4,N.A.,28,88,73
26-10-2015,Nitrogen Oxides,27,66,122,N.A.,40,60,42,77,N.A.,49,37,N.A.,72,6,N.A.,36,162,131
26-10-2015,Ozone,78,54,39,62,71,41,52,50,N.A.,46,66,N.A.,54,104,N.A.,69,25,32
26-10-2015,Respirable Suspended Particulates,32,37,23,36,44,43,28,41,N.A.,44,38,N.A.,39,44,N.A.,33,41,53
26-10-2015,Sulphur Dioxide,7,8,5,3,6,4,3,3,N.A.,5,11,N.A.,3,7,N.A.,5,4,5
27-10-2015,Carbon Monoxide,N.A.,84,69,N.A.,N.A.,67,48,N.A.,N.A.,45,N.A.,N.A.,N.A.,52,N.A.,N.A.,73,75
27-10-2015,Fine Suspended Particulates ,28,24,26,28,32,28,18,28,N.A.,N.A.,26,N.A.,32,26,N.A.,23,30,40
27-10-2015,Nitrogen Dioxide,77,75,117,64,73,66,62,75,N.A.,63,65,N.A.,83,6,N.A.,40,107,115
27-10-2015,Nitrogen Oxides,128,120,287,N.A.,116,96,109,107,N.A.,100,93,N.A.,161,8,N.A.,58,238,303
27-10-2015,Ozone,27,26,16,48,42,33,14,34,N.A.,34,39,N.A.,28,81,N.A.,56,16,14
27-10-2015,Respirable Suspended Particulates,38,39,31,38,51,48,30,44,N.A.,50,41,N.A.,49,38,N.A.,34,43,60
27-10-2015,Sulphur Dioxide,19,16,17,9,12,13,6,21,N.A.,14,18,N.A.,22,7,N.A.,6,16,18
28-10-2015,Carbon Monoxide,N.A.,91,65,N.A.,N.A.,65,47,N.A.,N.A.,46,N.A.,N.A.,N.A.,58,N.A.,N.A.,84,60
28-10-2015,Fine Suspended Particulates ,34,35,31,30,35,33,24,33,N.A.,35,32,N.A.,35,30,N.A.,32,33,44
28-10-2015,Nitrogen Dioxide,50,68,99,69,65,52,37,79,N.A.,55,54,N.A.,74,17,N.A.,42,103,96
28-10-2015,Nitrogen Oxides,93,103,222,N.A.,111,76,61,128,N.A.,96,79,N.A.,132,23,N.A.,75,217,223
28-10-2015,Ozone,52,35,15,39,39,40,48,34,N.A.,36,43,N.A.,31,67,N.A.,50,13,17
28-10-2015,Respirable Suspended Particulates,44,50,35,41,49,53,36,50,N.A.,59,45,N.A.,49,42,N.A.,44,48,61
28-10-2015,Sulphur Dioxide,12,13,13,12,15,16,9,14,N.A.,11,N.A.,N.A.,12,8,N.A.,8,12,15
29-10-2015,Carbon Monoxide,N.A.,93,61,N.A.,N.A.,70,55,N.A.,N.A.,49,N.A.,N.A.,N.A.,68,N.A.,N.A.,93,60
29-10-2015,Fine Suspended Particulates ,26,26,26,32,34,32,17,31,N.A.,30,28,N.A.,30,32,N.A.,27,33,41
